,destination,odds,player,probability,date
6,Liverpool,14.0,Ryan Fraser,0.06666666666666667,2020-07-12
7,Newcastle,16.0,Ryan Fraser,0.058823529411764705,2020-07-12
8,Any Scottish club,16.0,Ryan Fraser,0.058823529411764705,2020-07-12
9,Any French club,20.0,Ryan Fraser,0.047619047619047616,2020-07-12
10,Any Italian club,20.0,Ryan Fraser,0.047619047619047616,2020-07-12
11,Any German club,20.0,Ryan Fraser,0.047619047619047616,2020-07-12
12,Any Spanish club,20.0,Ryan Fraser,0.047619047619047616,2020-07-12
13,Man Utd,20.0,Ryan Fraser,0.047619047619047616,2020-07-12
14,Leicester,8.0,Ryan Fraser,0.1111111111111111,2020-07-12
0,Not to sign or agree a contract with any other club,0.6153846153846154,Sadio Mane,0.6190476190476191,2020-07-12
1,Real Madrid,2.75,Sadio Mane,0.26666666666666666,2020-07-12
2,PSG,4.0,Sadio Mane,0.2,2020-07-12
3,Barcelona,6.0,Sadio Mane,0.14285714285714285,2020-07-12
0,Man Utd,2.75,Sergej Milinkovic Savic,0.26666666666666666,2020-07-12
1,Real Madrid,3.3333333333333335,Sergej Milinkovic Savic,0.23076923076923073,2020-07-12
2,Chelsea,4.0,Sergej Milinkovic Savic,0.2,2020-07-12
3,Tottenham,6.0,Sergej Milinkovic Savic,0.14285714285714285,2020-07-12
4,PSG,7.5,Sergej Milinkovic Savic,0.11764705882352941,2020-07-12
5,Juventus,9.0,Sergej Milinkovic Savic,0.1,2020-07-12
